trip_id,pickup_location,drop_location,pickup_time,distance_km,fare,driver_id
TRIP-233707,Wakad,Kothrud,2025-07-31T17:41:20.775738,5.76,94.74,DR-1780
TRIP-234842,Viman Nagar,Koregaon Park,2025-07-31T18:37:20.796502,3.08,79.09,DR-9631
TRIP-146594,Kothrud,Shivajinagar,2025-07-31T19:16:20.818859,5.36,90.24,DR-8900
TRIP-315503,Hinjewadi,Swargate,2025-07-31T10:47:20.838182,12.65,189.72,DR-5621
TRIP-172532,Wakad,Swargate,2025-07-31T10:43:20.861234,5.51,101.54,DR-3617
TRIP-854349,Swargate,Hinjewadi,2025-07-31T01:32:20.881146,4.29,97.34,DR-9759
TRIP-782583,Baner,Wakad,2025-07-31T16:36:20.901544,9.21,162.5,DR-2671
TRIP-907097,Wakad,Hinjewadi,2025-07-31T18:42:20.914632,9.53,164.16,DR-1798
TRIP-848603,Koregaon Park,Viman Nagar,2025-07-31T17:48:20.930450,14.48,210.77,DR-2829
TRIP-239700,Shivajinagar,Kothrud,2025-07-31T11:12:20.943452,13.97,243.43,DR-6825
TRIP-938925,Shivajinagar,Kothrud,2025-07-31T18:36:20.956168,12.11,212.59,DR-1775
TRIP-243934,Viman Nagar,Baner,2025-07-31T01:06:20.971021,10.39,149.84,DR-4006
TRIP-865488,Koregaon Park,Shivajinagar,2025-07-31T13:30:20.986781,13.54,230.2,DR-5343
TRIP-100436,Wakad,Kothrud,2025-07-31T06:15:21.004156,6.58,106.01,DR-2976
TRIP-613562,Koregaon Park,Baner,2025-07-31T04:22:21.018728,6.12,124.5,DR-8026
TRIP-735567,Kothrud,Viman Nagar,2025-07-31T03:46:21.038148,10.75,177.0,DR-8404
TRIP-867330,Shivajinagar,Baner,2025-07-31T04:38:21.069152,3.52,77.75,DR-3427
TRIP-194496,Kothrud,Swargate,2025-07-31T19:00:21.091946,6.47,128.99,DR-3792
TRIP-882226,Koregaon Park,Swargate,2025-07-31T01:01:21.102025,5.02,91.43,DR-1923
TRIP-642911,Baner,Shivajinagar,2025-07-31T05:07:21.115696,10.18,141.36,DR-1563
TRIP-371084,Shivajinagar,Baner,2025-07-31T04:20:21.129560,9.37,148.89,DR-1143
TRIP-303742,Hinjewadi,Viman Nagar,2025-07-31T02:32:21.144746,7.59,125.53,DR-5448
TRIP-204839,Hinjewadi,Kothrud,2025-07-31T10:50:21.157244,7.22,137.08,DR-9817
TRIP-938242,Viman Nagar,Kothrud,2025-07-31T10:39:21.171114,6.07,122.99,DR-9309
TRIP-799894,Koregaon Park,Viman Nagar,2025-07-31T05:01:21.187054,6.39,115.28,DR-6752
TRIP-395622,Kothrud,Viman Nagar,2025-07-31T13:02:21.198869,5.98,118.58,DR-8717
TRIP-786334,Shivajinagar,Swargate,2025-07-31T18:48:21.212824,10.78,189.84,DR-8348
TRIP-150469,Swargate,Wakad,2025-07-31T19:35:21.227143,3.87,84.88,DR-4564
TRIP-560472,Kothrud,Wakad,2025-07-31T06:19:21.240518,11.22,149.91,DR-8118
TRIP-451759,Swargate,Koregaon Park,2025-07-30T20:31:21.254496,12.87,225.96,DR-5668
TRIP-905929,Baner,Swargate,2025-07-31T14:38:21.268332,4.32,98.12,DR-2826
TRIP-520267,Kothrud,Shivajinagar,2025-07-31T15:47:21.282111,13.69,201.8,DR-5754
TRIP-149639,Hinjewadi,Swargate,2025-07-31T00:35:21.296095,10.67,184.26,DR-2030
TRIP-673287,Kothrud,Wakad,2025-07-31T05:31:21.310109,10.89,157.95,DR-9075
TRIP-336894,Hinjewadi,Shivajinagar,2025-07-31T09:25:21.323810,9.18,131.69,DR-8240
TRIP-270552,Wakad,Hinjewadi,2025-07-31T04:06:21.337994,5.55,113.38,DR-3472
TRIP-807701,Koregaon Park,Kothrud,2025-07-31T18:25:21.351567,12.2,164.51,DR-7504
TRIP-914818,Kothrud,Koregaon Park,2025-07-31T03:47:21.366078,8.89,133.12,DR-4651
TRIP-247817,Kothrud,Swargate,2025-07-31T17:21:21.379260,4.56,81.54,DR-7205
TRIP-828289,Kothrud,Swargate,2025-07-30T20:35:21.393207,11.34,193.12,DR-8047
TRIP-754869,Kothrud,Wakad,2025-07-31T19:42:21.407084,10.8,157.92,DR-3181
TRIP-318753,Koregaon Park,Baner,2025-07-31T09:06:21.420961,8.8,131.88,DR-9346
TRIP-521180,Viman Nagar,Baner,2025-07-31T07:32:21.443382,12.86,201.7,DR-3358
TRIP-935663,Hinjewadi,Kothrud,2025-07-31T06:25:21.465025,7.29,135.79,DR-1544
TRIP-918169,Hinjewadi,Swargate,2025-07-31T04:27:21.485918,9.33,145.34,DR-4790
TRIP-728657,Viman Nagar,Baner,2025-07-31T15:02:21.508757,6.57,132.72,DR-7311
TRIP-407340,Hinjewadi,Baner,2025-07-31T00:33:21.536179,14.37,182.93,DR-2728
TRIP-563884,Kothrud,Shivajinagar,2025-07-30T23:48:21.550586,9.36,167.88,DR-3578
TRIP-373595,Kothrud,Shivajinagar,2025-07-31T13:03:21.565331,6.9,129.63,DR-6375
TRIP-985924,Hinjewadi,Wakad,2025-07-31T19:01:21.580548,5.58,92.39,DR-2757
TRIP-720358,Hinjewadi,Kothrud,2025-07-31T09:04:21.594600,8.68,140.0,DR-7673
TRIP-722440,Shivajinagar,Swargate,2025-07-31T18:00:21.609064,12.97,169.32,DR-5371
TRIP-888829,Wakad,Kothrud,2025-07-31T19:07:21.622234,11.7,204.85,DR-5385
TRIP-429950,Swargate,Baner,2025-07-31T05:26:21.636016,6.65,130.3,DR-1734
TRIP-289054,Wakad,Swargate,2025-07-31T04:43:21.651872,14.26,228.57,DR-5873
TRIP-503994,Hinjewadi,Viman Nagar,2025-07-30T20:42:21.663722,8.01,128.59,DR-6689
TRIP-849788,Hinjewadi,Koregaon Park,2025-07-31T12:29:21.677573,8.21,153.53,DR-2509
TRIP-958904,Koregaon Park,Shivajinagar,2025-07-30T21:47:21.698450,13.75,210.94,DR-3119
TRIP-354722,Shivajinagar,Baner,2025-07-31T15:01:21.719239,10.27,152.5,DR-5704
TRIP-440333,Hinjewadi,Viman Nagar,2025-07-31T08:41:21.740025,14.17,230.74,DR-2719
TRIP-120525,Hinjewadi,Koregaon Park,2025-07-31T07:00:21.763035,4.92,95.06,DR-5971
TRIP-621447,Viman Nagar,Shivajinagar,2025-07-30T21:36:21.774652,7.99,139.45,DR-4925
TRIP-337227,Kothrud,Shivajinagar,2025-07-31T13:19:21.788656,11.81,199.22,DR-9544
TRIP-443231,Wakad,Swargate,2025-07-30T22:48:21.802422,8.47,144.33,DR-2885
TRIP-455568,Kothrud,Shivajinagar,2025-07-31T16:59:21.816314,3.61,85.46,DR-6167
TRIP-289149,Shivajinagar,Hinjewadi,2025-07-31T02:52:21.830215,9.2,160.75,DR-1987
TRIP-175185,Viman Nagar,Koregaon Park,2025-07-31T13:06:21.844111,13.46,210.32,DR-1154
TRIP-693575,Viman Nagar,Swargate,2025-07-30T22:01:21.864856,12.82,198.26,DR-2216
TRIP-609060,Koregaon Park,Wakad,2025-07-30T23:01:21.887952,3.46,70.55,DR-6477
TRIP-181313,Swargate,Hinjewadi,2025-07-31T01:46:21.899637,12.5,160.4,DR-7485
TRIP-936388,Kothrud,Shivajinagar,2025-07-31T17:52:21.913571,6.25,120.44,DR-9531
TRIP-653468,Baner,Swargate,2025-07-31T04:10:21.927459,14.69,193.72,DR-5687
TRIP-695841,Viman Nagar,Swargate,2025-07-30T21:33:21.941264,9.59,152.05,DR-8437
TRIP-790275,Shivajinagar,Wakad,2025-07-31T07:27:21.955144,8.92,132.1,DR-5353
TRIP-422988,Koregaon Park,Swargate,2025-07-30T21:24:21.976045,11.51,179.33,DR-9965
TRIP-795441,Baner,Kothrud,2025-07-31T05:23:21.996670,4.27,89.45,DR-9914
TRIP-425308,Swargate,Shivajinagar,2025-07-30T23:49:22.017533,10.88,174.43,DR-7023
TRIP-723312,Shivajinagar,Koregaon Park,2025-07-31T09:06:22.038357,9.3,159.56,DR-4554
TRIP-150824,Baner,Wakad,2025-07-31T11:34:22.059164,4.4,90.47,DR-6609
TRIP-315712,Swargate,Wakad,2025-07-31T17:10:22.081293,9.58,139.13,DR-4095
TRIP-178932,Kothrud,Swargate,2025-07-30T21:45:22.101153,13.83,198.38,DR-7684
TRIP-463591,Swargate,Hinjewadi,2025-07-31T00:53:22.121537,10.95,169.27,DR-2930
TRIP-765547,Shivajinagar,Viman Nagar,2025-07-31T07:29:22.142348,9.24,143.33,DR-4120
TRIP-864491,Viman Nagar,Kothrud,2025-07-30T22:38:22.163213,13.24,170.41,DR-2519
TRIP-274513,Viman Nagar,Wakad,2025-07-30T21:33:22.184117,3.43,74.59,DR-2918
TRIP-569659,Wakad,Viman Nagar,2025-07-31T14:15:22.204908,7.45,123.39,DR-3055
TRIP-380370,Viman Nagar,Wakad,2025-07-31T10:55:22.225669,11.07,188.03,DR-7909
TRIP-648361,Viman Nagar,Hinjewadi,2025-07-31T11:26:22.246633,6.55,116.45,DR-3576
TRIP-310876,Baner,Viman Nagar,2025-07-31T04:01:22.267338,11.72,161.12,DR-3291
TRIP-552228,Kothrud,Shivajinagar,2025-07-31T01:43:22.288136,10.04,163.89,DR-5150
TRIP-580516,Baner,Swargate,2025-07-31T09:20:22.301912,4.03,80.05,DR-2256
TRIP-371590,Baner,Shivajinagar,2025-07-31T16:16:22.316012,11.43,170.16,DR-6602
TRIP-791431,Kothrud,Swargate,2025-07-31T08:22:22.331844,8.51,143.08,DR-1221
TRIP-980608,Kothrud,Koregaon Park,2025-07-31T11:36:22.347008,6.49,110.91,DR-6659
TRIP-336540,Wakad,Swargate,2025-07-31T18:01:22.372324,12.18,178.72,DR-8302
TRIP-782509,Viman Nagar,Koregaon Park,2025-07-31T19:23:22.392120,3.47,81.41,DR-9396
TRIP-717351,Wakad,Swargate,2025-07-31T07:22:22.415003,6.57,113.01,DR-7588
TRIP-856844,Baner,Wakad,2025-07-31T17:16:22.435791,4.74,85.4,DR-9538
TRIP-686531,Viman Nagar,Swargate,2025-07-31T07:02:22.448035,6.2,110.25,DR-1635
TRIP-618997,Koregaon Park,Shivajinagar,2025-07-31T10:32:22.463499,7.32,120.43,DR-6595
TRIP-102120,Kothrud,Swargate,2025-07-31T12:35:22.479001,8.14,129.13,DR-7363
TRIP-851173,Koregaon Park,Kothrud,2025-07-31T15:09:22.494449,12.72,217.65,DR-5966
TRIP-402431,Koregaon Park,Kothrud,2025-07-31T02:37:22.517034,9.52,152.7,DR-5647
TRIP-677578,Swargate,Shivajinagar,2025-07-30T21:49:22.530851,7.39,116.75,DR-9030
TRIP-188262,Swargate,Kothrud,2025-07-31T07:58:22.553236,6.95,135.99,DR-9382
TRIP-224347,Swargate,Baner,2025-07-31T07:02:22.574572,6.59,123.55,DR-2644
TRIP-239573,Shivajinagar,Hinjewadi,2025-07-30T21:01:22.590315,14.17,180.3,DR-4137
TRIP-514801,Hinjewadi,Viman Nagar,2025-07-31T13:25:22.600885,6.26,105.32,DR-3623
TRIP-833150,Hinjewadi,Wakad,2025-07-30T20:58:22.616403,12.5,177.45,DR-8791
TRIP-645168,Hinjewadi,Viman Nagar,2025-07-31T05:28:22.628164,11.52,154.81,DR-5004
TRIP-233498,Viman Nagar,Baner,2025-07-31T16:15:22.650476,13.43,220.94,DR-2749
TRIP-523561,Hinjewadi,Viman Nagar,2025-07-31T01:39:22.671788,5.37,94.92,DR-2095
TRIP-173580,Viman Nagar,Kothrud,2025-07-31T08:15:22.692611,12.43,172.89,DR-2917
TRIP-637648,Wakad,Kothrud,2025-07-31T19:15:22.712936,11.85,157.28,DR-2912
TRIP-459642,Wakad,Koregaon Park,2025-07-31T05:31:22.728173,9.04,153.98,DR-7345
TRIP-714039,Kothrud,Swargate,2025-07-31T09:07:22.739521,12.14,163.19,DR-1652
TRIP-645735,Viman Nagar,Wakad,2025-07-31T09:01:22.754981,12.4,171.0,DR-8998
TRIP-363446,Baner,Wakad,2025-07-31T00:08:22.767229,13.91,204.54,DR-1522
TRIP-226977,Baner,Koregaon Park,2025-07-31T13:02:22.783028,8.9,165.55,DR-1190
TRIP-743710,Hinjewadi,Swargate,2025-07-30T23:47:22.798186,11.08,186.68,DR-7827
TRIP-704107,Viman Nagar,Shivajinagar,2025-07-31T07:06:22.813911,10.12,183.85,DR-9208
TRIP-996849,Wakad,Swargate,2025-07-31T03:08:22.829171,9.2,147.52,DR-7260
TRIP-542651,Kothrud,Koregaon Park,2025-07-31T09:29:22.843635,11.61,151.86,DR-1997
TRIP-863441,Koregaon Park,Viman Nagar,2025-07-31T20:08:22.856968,7.89,129.99,DR-7447
TRIP-612431,Kothrud,Viman Nagar,2025-07-30T20:50:22.872407,8.95,134.89,DR-8140
TRIP-738408,Swargate,Viman Nagar,2025-07-30T23:48:22.888266,4.82,101.42,DR-7100
TRIP-748512,Hinjewadi,Viman Nagar,2025-07-31T03:43:22.914082,4.16,94.67,DR-8905
TRIP-639250,Wakad,Baner,2025-07-31T15:26:22.926330,8.19,146.49,DR-4253
TRIP-317825,Koregaon Park,Swargate,2025-07-31T03:22:22.942178,6.37,127.63,DR-4907
TRIP-875008,Baner,Wakad,2025-07-30T20:24:22.954598,7.05,139.88,DR-2827
TRIP-135157,Kothrud,Koregaon Park,2025-07-31T06:09:22.970045,13.23,179.94,DR-4275
TRIP-847562,Koregaon Park,Shivajinagar,2025-07-31T20:11:22.981823,3.52,81.94,DR-4775
TRIP-894697,Koregaon Park,Wakad,2025-07-30T23:09:23.002706,5.71,107.66,DR-1815
TRIP-523286,Hinjewadi,Koregaon Park,2025-07-31T07:30:23.016777,7.47,130.14,DR-9003
TRIP-929668,Swargate,Hinjewadi,2025-07-31T17:59:23.032470,12.28,184.77,DR-1393
TRIP-324364,Shivajinagar,Kothrud,2025-07-31T16:32:23.044319,12.62,217.99,DR-8937
TRIP-580461,Viman Nagar,Baner,2025-07-31T13:31:23.059778,7.76,116.83,DR-4599
TRIP-266367,Shivajinagar,Viman Nagar,2025-07-31T12:38:23.072252,3.89,78.12,DR-5899
TRIP-737546,Koregaon Park,Baner,2025-07-31T08:56:23.087490,4.71,82.71,DR-2844
TRIP-638404,Hinjewadi,Shivajinagar,2025-07-31T13:29:23.100169,13.39,225.35,DR-7233
TRIP-983257,Wakad,Kothrud,2025-07-31T00:33:23.115341,12.99,186.72,DR-7976
TRIP-293750,Swargate,Shivajinagar,2025-07-31T14:51:23.127967,11.02,180.23,DR-9760
TRIP-415134,Hinjewadi,Koregaon Park,2025-07-31T02:53:23.141464,5.55,109.04,DR-3378
TRIP-189676,Baner,Shivajinagar,2025-07-31T09:33:23.156920,8.29,128.79,DR-3637
TRIP-568561,Baner,Viman Nagar,2025-07-31T15:26:23.172366,7.95,127.75,DR-8920
TRIP-499527,Baner,Viman Nagar,2025-07-31T06:12:23.187551,8.71,140.03,DR-5010
TRIP-331094,Kothrud,Shivajinagar,2025-07-31T03:52:23.202698,8.81,153.37,DR-5050
TRIP-272391,Swargate,Kothrud,2025-07-31T04:05:23.227197,3.86,88.69,DR-6527
TRIP-956810,Kothrud,Wakad,2025-07-31T06:06:23.242729,14.78,213.72,DR-8633
TRIP-633004,Viman Nagar,Wakad,2025-07-31T09:46:23.261346,10.5,180.84,DR-5010
TRIP-694595,Viman Nagar,Swargate,2025-07-31T16:57:23.276938,13.66,191.24,DR-6145
TRIP-345232,Wakad,Viman Nagar,2025-07-30T21:43:23.292357,12.59,160.92,DR-3430
TRIP-887497,Shivajinagar,Baner,2025-07-31T02:54:23.308177,9.27,155.02,DR-1496
TRIP-246263,Kothrud,Viman Nagar,2025-07-31T14:42:23.321835,12.73,220.38,DR-3972
TRIP-800513,Swargate,Koregaon Park,2025-07-31T17:01:23.337236,8.05,115.7,DR-7794
TRIP-562695,Swargate,Hinjewadi,2025-07-31T03:12:23.349607,10.89,187.85,DR-8172
TRIP-648718,Koregaon Park,Kothrud,2025-07-31T19:36:23.363895,10.97,177.57,DR-3783
TRIP-562714,Hinjewadi,Swargate,2025-07-31T06:47:23.379414,3.3,81.95,DR-1069
TRIP-459140,Swargate,Shivajinagar,2025-07-31T13:37:23.394747,4.39,85.1,DR-6443
TRIP-692480,Shivajinagar,Kothrud,2025-07-31T08:50:23.410062,4.13,80.36,DR-8933
TRIP-432351,Swargate,Wakad,2025-07-31T18:26:23.434845,5.37,114.91,DR-9553
TRIP-681229,Koregaon Park,Hinjewadi,2025-07-30T21:00:23.450429,12.19,217.83,DR-5694
TRIP-359480,Hinjewadi,Kothrud,2025-07-31T05:37:23.465982,8.58,160.96,DR-3949
TRIP-605332,Hinjewadi,Baner,2025-07-31T02:32:23.490222,3.44,76.9,DR-6462
TRIP-406918,Viman Nagar,Hinjewadi,2025-07-31T07:27:23.505627,11.66,158.1,DR-2169
TRIP-162842,Koregaon Park,Viman Nagar,2025-07-30T21:20:23.521270,3.85,76.36,DR-5882
TRIP-200891,Baner,Koregaon Park,2025-07-31T08:25:23.536817,14.82,206.24,DR-5304
TRIP-662308,Baner,Hinjewadi,2025-07-30T21:20:23.550805,12.72,191.12,DR-4096
TRIP-886198,Baner,Wakad,2025-07-31T04:10:23.573087,10.15,173.26,DR-8959
TRIP-892821,Swargate,Hinjewadi,2025-07-31T05:30:23.585466,9.2,156.07,DR-2652
TRIP-500783,Swargate,Koregaon Park,2025-07-31T00:12:23.607877,5.08,101.84,DR-7677
TRIP-906753,Shivajinagar,Swargate,2025-07-31T02:33:23.623070,3.62,78.77,DR-5468
TRIP-928013,Viman Nagar,Wakad,2025-07-31T08:48:23.634534,6.51,129.97,DR-2082
TRIP-875623,Shivajinagar,Koregaon Park,2025-07-31T15:16:23.650880,4.96,86.54,DR-7745
TRIP-567307,Swargate,Baner,2025-07-31T07:46:23.675865,6.75,104.02,DR-7377
TRIP-327929,Baner,Wakad,2025-07-31T03:20:23.699261,3.9,85.11,DR-6115
TRIP-905919,Kothrud,Baner,2025-07-31T12:19:23.714444,9.44,132.63,DR-7839
TRIP-954132,Koregaon Park,Wakad,2025-07-31T10:24:23.737976,12.45,191.26,DR-2741
TRIP-490309,Koregaon Park,Hinjewadi,2025-07-31T01:37:23.751893,8.95,129.69,DR-8636
TRIP-660890,Hinjewadi,Viman Nagar,2025-07-31T09:53:23.767905,10.01,173.46,DR-2369
TRIP-273063,Hinjewadi,Koregaon Park,2025-07-31T10:56:23.786631,13.01,171.62,DR-1934
TRIP-632615,Kothrud,Shivajinagar,2025-07-31T05:50:23.802150,12.05,180.89,DR-9912
TRIP-267916,Viman Nagar,Wakad,2025-07-31T01:45:23.817236,4.87,92.82,DR-2752
TRIP-575510,Baner,Kothrud,2025-07-31T11:59:23.833049,14.11,216.43,DR-2338
TRIP-762983,Hinjewadi,Koregaon Park,2025-07-31T13:09:23.855960,9.36,143.95,DR-1398
TRIP-264378,Shivajinagar,Koregaon Park,2025-07-31T07:51:23.869842,14.11,239.28,DR-2476
TRIP-155885,Wakad,Kothrud,2025-07-31T12:27:23.885773,3.78,76.19,DR-3037
TRIP-219701,Shivajinagar,Kothrud,2025-07-31T18:56:23.901334,7.2,123.16,DR-4772
TRIP-582071,Wakad,Swargate,2025-07-31T11:33:23.917421,9.0,136.29,DR-8073
TRIP-642512,Shivajinagar,Koregaon Park,2025-07-31T19:55:23.932372,13.81,198.49,DR-5236
TRIP-709251,Swargate,Shivajinagar,2025-07-31T13:25:23.948308,4.47,96.06,DR-3428
TRIP-754834,Kothrud,Koregaon Park,2025-07-31T04:57:23.963550,9.37,169.16,DR-9546
TRIP-983431,Wakad,Kothrud,2025-07-31T00:29:23.987784,6.25,109.68,DR-1836
TRIP-136701,Hinjewadi,Viman Nagar,2025-07-31T14:28:24.001684,4.17,91.37,DR-8566
TRIP-577817,Shivajinagar,Koregaon Park,2025-07-31T05:29:24.022556,8.36,149.62,DR-3128
TRIP-244920,Swargate,Baner,2025-07-31T19:28:24.043277,14.44,233.1,DR-9841
TRIP-898656,Wakad,Swargate,2025-07-31T17:32:24.065579,10.46,161.47,DR-1753
TRIP-854793,Koregaon Park,Kothrud,2025-07-31T15:54:24.081089,11.99,160.35,DR-9975
TRIP-625448,Shivajinagar,Kothrud,2025-07-31T09:09:24.096873,13.98,183.05,DR-9124
TRIP-646409,Swargate,Kothrud,2025-07-31T13:48:24.112588,4.55,87.24,DR-3366
TRIP-294452,Wakad,Viman Nagar,2025-07-31T06:51:24.126475,11.25,150.2,DR-3744
TRIP-652512,Baner,Viman Nagar,2025-07-31T18:50:24.147337,8.75,146.08,DR-3017
TRIP-455856,Shivajinagar,Wakad,2025-07-31T09:39:24.168125,8.4,139.6,DR-7758
TRIP-490832,Viman Nagar,Hinjewadi,2025-07-31T11:08:24.189171,14.25,246.33,DR-1646
TRIP-375637,Swargate,Wakad,2025-07-31T02:21:24.210132,7.02,108.01,DR-7509
TRIP-736668,Kothrud,Baner,2025-07-31T02:02:24.230609,5.61,108.01,DR-9626
TRIP-366620,Kothrud,Shivajinagar,2025-07-31T03:14:24.251399,12.82,176.87,DR-7476
TRIP-853166,Swargate,Wakad,2025-07-31T14:55:24.272531,12.9,217.1,DR-5923
TRIP-727481,Hinjewadi,Wakad,2025-07-31T00:25:24.293303,13.16,196.39,DR-1043
TRIP-302208,Viman Nagar,Shivajinagar,2025-07-31T19:20:24.314179,14.78,242.58,DR-6513
TRIP-166890,Baner,Viman Nagar,2025-07-31T08:02:24.334736,13.01,217.05,DR-9762
TRIP-929187,Hinjewadi,Viman Nagar,2025-07-31T00:32:24.355944,8.37,131.01,DR-8520
TRIP-960641,Koregaon Park,Wakad,2025-07-31T01:40:24.378586,6.26,118.61,DR-1025
TRIP-695328,Viman Nagar,Shivajinagar,2025-07-31T13:07:24.394364,10.27,175.8,DR-1483
TRIP-130793,Kothrud,Wakad,2025-07-31T17:14:24.419348,13.73,234.87,DR-2777
TRIP-672895,Baner,Hinjewadi,2025-07-31T18:24:24.438836,11.15,176.67,DR-6795
TRIP-337798,Baner,Hinjewadi,2025-07-31T05:21:24.459618,5.43,105.12,DR-3468
TRIP-194665,Baner,Wakad,2025-07-30T23:27:24.480397,11.29,192.38,DR-9551
TRIP-267744,Kothrud,Wakad,2025-07-31T04:53:24.495680,5.67,93.94,DR-4003
TRIP-251456,Shivajinagar,Hinjewadi,2025-07-31T17:13:24.508098,8.89,154.59,DR-1111
TRIP-719083,Koregaon Park,Viman Nagar,2025-07-31T03:12:24.523987,10.38,186.26,DR-7193
TRIP-189502,Viman Nagar,Hinjewadi,2025-07-31T10:29:24.536135,5.82,105.07,DR-7442
TRIP-439653,Hinjewadi,Swargate,2025-07-31T07:39:24.549778,12.27,214.27,DR-3441
TRIP-105218,Viman Nagar,Hinjewadi,2025-07-31T01:08:24.564035,9.49,177.26,DR-2341
TRIP-783584,Wakad,Koregaon Park,2025-07-31T00:04:24.577607,9.1,154.64,DR-7246
TRIP-225414,Viman Nagar,Swargate,2025-07-31T13:42:24.591325,5.73,93.9,DR-8300
TRIP-213944,Koregaon Park,Hinjewadi,2025-07-30T21:16:24.607309,5.12,103.06,DR-9257
TRIP-641904,Koregaon Park,Kothrud,2025-07-30T23:30:24.619044,9.21,150.37,DR-9848
TRIP-115801,Koregaon Park,Wakad,2025-07-30T22:28:24.633045,5.92,99.26,DR-8528
TRIP-741691,Viman Nagar,Shivajinagar,2025-07-31T05:35:24.647011,3.29,73.25,DR-4425
TRIP-473120,Kothrud,Viman Nagar,2025-07-31T11:07:24.660664,3.3,83.31,DR-1564
TRIP-783960,Koregaon Park,Kothrud,2025-07-31T12:41:24.675243,8.69,161.62,DR-3141
TRIP-393605,Wakad,Koregaon Park,2025-07-30T22:56:24.690504,6.25,116.08,DR-4445
TRIP-793707,Koregaon Park,Viman Nagar,2025-07-31T02:14:24.702373,7.62,145.16,DR-9077
TRIP-319430,Koregaon Park,Shivajinagar,2025-07-31T07:49:24.723180,7.04,107.26,DR-6267
TRIP-282899,Viman Nagar,Kothrud,2025-07-31T13:53:24.743955,5.57,100.82,DR-7342
TRIP-598537,Kothrud,Swargate,2025-07-31T07:59:24.764814,6.38,129.82,DR-9679
TRIP-123353,Swargate,Kothrud,2025-07-31T06:49:24.778847,12.08,193.88,DR-7658
TRIP-854917,Viman Nagar,Wakad,2025-07-31T17:42:24.799405,14.4,209.93,DR-5883
TRIP-883955,Swargate,Koregaon Park,2025-07-31T16:43:24.822126,13.48,216.77,DR-2795
TRIP-720990,Kothrud,Shivajinagar,2025-07-31T09:07:24.841404,3.36,77.46,DR-5033
TRIP-573684,Hinjewadi,Baner,2025-07-31T10:16:24.863510,11.5,181.21,DR-5697
TRIP-864813,Wakad,Hinjewadi,2025-07-31T12:24:24.876052,11.71,178.65,DR-7306
TRIP-779890,Baner,Wakad,2025-07-31T02:25:24.890059,6.26,99.25,DR-7834
TRIP-888399,Swargate,Wakad,2025-07-31T07:23:24.905578,12.48,178.63,DR-1139
TRIP-289016,Viman Nagar,Wakad,2025-07-31T13:46:24.917754,13.77,206.58,DR-1625
TRIP-246242,Wakad,Kothrud,2025-07-31T05:56:24.931353,7.44,119.66,DR-8567
TRIP-500315,Viman Nagar,Baner,2025-07-31T08:19:24.945485,13.68,234.17,DR-8696
TRIP-366698,Wakad,Kothrud,2025-07-31T09:47:24.965913,11.41,160.63,DR-4996
TRIP-512761,Swargate,Viman Nagar,2025-07-31T05:09:24.986739,11.63,151.35,DR-2256
TRIP-898157,Swargate,Wakad,2025-07-31T16:05:25.010255,14.99,242.24,DR-2499
TRIP-372180,Hinjewadi,Baner,2025-07-31T15:08:25.021368,5.61,96.28,DR-7831
TRIP-108853,Koregaon Park,Kothrud,2025-07-31T11:49:25.035307,8.52,133.98,DR-7989
TRIP-316954,Shivajinagar,Baner,2025-07-30T23:18:25.049148,7.33,109.02,DR-9644
TRIP-759279,Baner,Swargate,2025-07-30T23:42:25.063433,9.77,152.32,DR-4492
TRIP-174296,Baner,Wakad,2025-07-31T00:40:25.076918,8.05,135.54,DR-7568
TRIP-417827,Kothrud,Wakad,2025-07-31T04:51:25.097718,13.91,196.42,DR-2884
TRIP-837471,Viman Nagar,Shivajinagar,2025-07-31T07:38:25.118528,4.33,83.83,DR-8184
TRIP-626201,Viman Nagar,Swargate,2025-07-30T20:36:25.139352,7.86,140.87,DR-5127
TRIP-925373,Wakad,Shivajinagar,2025-07-31T10:15:25.160348,6.88,113.15,DR-1324
TRIP-340678,Kothrud,Baner,2025-07-31T01:55:25.182427,13.36,214.6,DR-1146
TRIP-495072,Kothrud,Viman Nagar,2025-07-31T11:18:25.202248,11.98,195.65,DR-7797
TRIP-402982,Baner,Swargate,2025-07-31T10:20:25.215664,7.17,127.74,DR-7326
TRIP-154511,Shivajinagar,Koregaon Park,2025-07-31T10:43:25.236461,12.1,178.43,DR-3257
TRIP-367366,Wakad,Swargate,2025-07-31T11:58:25.257296,11.58,196.65,DR-8989
TRIP-701491,Viman Nagar,Kothrud,2025-07-30T22:59:25.269732,12.08,179.38,DR-2164
TRIP-984607,Baner,Wakad,2025-07-31T00:42:25.284996,3.47,72.41,DR-5172
TRIP-614341,Kothrud,Baner,2025-07-31T15:19:25.298893,10.68,173.15,DR-8087
TRIP-792363,Koregaon Park,Viman Nagar,2025-07-31T04:02:25.313524,5.29,88.78,DR-2573
TRIP-686774,Shivajinagar,Wakad,2025-07-31T11:45:25.328983,3.2,67.65,DR-9993
TRIP-390192,Shivajinagar,Wakad,2025-07-30T23:47:25.341236,8.32,124.39,DR-9899
TRIP-383795,Kothrud,Viman Nagar,2025-07-31T13:40:25.354448,6.16,127.19,DR-5314
TRIP-461697,Swargate,Baner,2025-07-31T07:09:25.368642,11.96,204.17,DR-4495
TRIP-655301,Shivajinagar,Kothrud,2025-07-31T11:08:25.382253,6.78,127.45,DR-7100
